Problem_CUI,Rx_CUI,co_occurrance_probability
C0002395,C4282007,0.001523854178877037
C0554309,C0977796,0.0015234339994623174
C1135196,C0977796,0.0015232974910394266
C0029443,C0689881,0.001523035918263739
C2004489,C4282007,0.0015229615745079663
C0221103,C0977796,0.001522615315718764
C0745138,C0977796,0.0015223426166383093
C0948089,C4282007,0.0015218918286115663
C1510453,C4282007,0.0015217136837176637
C0018799,C0977796,0.0015215251051642353
C0333288,C4282007,0.001521357519016969
C1135191,C0689881,0.0015212981744421906
C0019079,C0977796,0.0015209805851301782
C0151603,C4282051,0.001519973400465492
C0007642,C4282051,0.001519973400465492
C0150055,C4282051,0.0015199012064215827
C0029408,C0977796,0.001519892713455521
C0340643,C4282051,0.001519829019235336
C0333276,C4282051,0.001519829019235336
C0014038,C4282051,0.001519756838905775
C0018681,C0689881,0.0015195643915410914
C0154286,C4282051,0.0015195403390474381
C1963823,C4282051,0.0015195403390474381
C0043251,C4282051,0.0015195403390474381
C0019163,C4282051,0.001519468186134853
C0009938,C4282051,0.001519468186134853
C0019079,C0689881,0.0015193719929095973
C0040822,C4282051,0.0015193239008641157
C0003864,C4282051,0.0015193239008641157
C0085577,C0977796,0.001519077830399428
C0031039,C4282051,0.0015185308214302662
C1849718,C0689881,0.0015180265654648954
C0011880,C0689881,0.0015166835187057632
C0085577,C0689881,0.0015166835187057632
C0235480,C0689881,0.0015159171298635675
C0497131,C0140600,0.0015147143681477205
C0085631,C0689881,0.0015145778114350624
C0575090,C0140600,0.0015141682889898333
C0001339,C0140600,0.0015139499675582149
C2346457,C0140600,0.0015136226034308778
C0439857,C0140600,0.0015135135135135134
C0003811,C0689881,0.00151285930408472
C0013604,C0140600,0.001512641359936613
C0003962,C0140600,0.0015125324114088157
C1963823,C0140600,0.0015125324114088157
C0006114,C0140600,0.0015125324114088157
C0014591,C0140600,0.001511987904096767
C0221103,C0140600,0.0015115525804361906
C0677042,C0689881,0.0015115253810303562
C0151636,C3888181,0.0015100037750094375
C0476474,C3888181,0.0015099087763447625
C0033036,C3888181,0.0015099087763447625
C0000833,C3888181,0.001509813789632612
C0027947,C3888181,0.00150971881487073
C0039240,C3888181,0.00150971881487073
C0042487,C3888181,0.00150971881487073
C0041755,C3888181,0.0015096238520568622
C0581384,C3888181,0.0015096238520568622
C1136033,C3888181,0.0015096238520568622
C0162316,C3888181,0.0015095289011887538
C0154061,C3888181,0.0015095289011887538
C0001339,C3888181,0.0015095289011887538
C1761609,C3888181,0.0015094339622641509
C0239981,C3888181,0.0015094339622641509
C0020255,C3888181,0.0015093390352808
C0235299,C3888181,0.001509244120236448
C0023895,C0140600,0.0015091627739849084
C1704489,C3888181,0.0015091492171288433
C0004936,C3888181,0.0015091492171288433
C0034063,C0689881,0.0015088645794039985
C1457887,C3888181,0.0015088645794039985
C0027947,C4282061,0.0015087170317389358
C0038220,C4282061,0.00150863273174275
C0001339,C4282061,0.0015085484411666106
C0740991,C4282061,0.0015083798882681563
C0162529,C4282061,0.0015083798882681563
C0034155,C4282061,0.0015082956259426844
C0497156,C4282061,0.0015082956259426844
C0015967,C4282061,0.001508211373030946
C0026837,C4282061,0.001508211373030946
C0031046,C4282061,0.001507958670762357
C0020963,C4082638,0.0015065913370998114
C0038833,C4082638,0.0015065913370998114
C0741923,C4082638,0.0015064022093899069
C4040349,C4082638,0.0015062131291577758
C0037090,C4082638,0.0015060240963855418
C0038450,C4082638,0.0015060240963855418
C0040038,C4082638,0.0015060240963855418
C0018524,C4082638,0.0015058351110553393
C0038454,C0689881,0.0015056461731493098
C0270611,C4082638,0.0015056461731493096
C0264492,C4082638,0.0015054572826496047
C0085437,C4082638,0.0015052684395383841
C0748355,C4082638,0.0015052684395383841
C0035522,C4082638,0.0015050796437978175
C0041755,C4082638,0.0015050796437978175
C0001339,C4082638,0.0015048908954100827
C0038354,C4082638,0.0015048908954100827
C0272192,C4082638,0.0015047021943573665
C0006277,C4082638,0.0015047021943573665
C0001623,C4082638,0.001504136375031336
C0011849,C4082638,0.0015039478631407443
C0231218,C4082638,0.0015039478631407443
C0034067,C4082638,0.0015039478631407443
C0865800,C4082638,0.0015039478631407443
C0398650,C4082638,0.0015037593984962403
C1457887,C4082638,0.001503570981080065
C0151603,C4082638,0.001503570981080065
C0154088,C4082638,0.0015028177833437692
C1321898,C4082638,0.0015028177833437692
C0042769,C4082638,0.0015028177833437692
C4040349,C0977439,0.0015026296018031556
C1261287,C0977439,0.0015025269771889087
C0040038,C0977439,0.0015025269771889087
C0332803,C0977439,0.0015025269771889087
C0043251,C4082638,0.0015024414673844998
C0033975,C0977439,0.0015024243665915456
C0001418,C0977439,0.0015024243665915456
C0018524,C0977439,0.0015024243665915456
C0155339,C0977439,0.0015024243665915456
C0042024,C0977439,0.0015023217700081946
C0041296,C0977439,0.0015022191874359853
C4316895,C0977439,0.0015022191874359853
C0038663,C0977439,0.0015022191874359853
C0020676,C0977439,0.001502116618872047
C0039240,C0977439,0.001502116618872047
C0748355,C0977439,0.001502116618872047
C0019151,C0977439,0.0015016039860760357
C0019112,C0977439,0.0015012965743141807
C0396060,C4282056,0.001499437710858428
C0476474,C4282056,0.0014993440369838195
C0575090,C4282056,0.0014991567243425573
C0021843,C4282056,0.0014991567243425573
C1761609,C4282056,0.0014988758431176618
C0232498,C4282056,0.0014988758431176618
C0034155,C4282056,0.0014986886474334957
C0011854,C4282056,0.0014985014985014985
C0034067,C4282056,0.0014985014985014985
C0009324,C4282056,0.0014985014985014985
C0432255,C4282056,0.001498314396304158
C0014038,C4282056,0.001498033830597341
C1321898,C4282056,0.0014979403320434404
C1963823,C4282056,0.0014977533699450823
C0274281,C4282056,0.001497566454511419
C0156149,C2920421,0.0014956066554496167
C1839839,C2920421,0.0014953271028037382
C0684249,C2920421,0.0014953271028037382
C0037090,C2920421,0.00149518736566676
C0042514,C2920421,0.00149518736566676
C0020542,C2920421,0.0014950476546439918
C3714552,C2920421,0.0014949079697281135
C0033036,C2920421,0.0014949079697281135
C0521614,C2920421,0.0014949079697281135
C0007102,C2920421,0.0014947683109118087
C0085649,C2920421,0.0014947683109118087
C4316895,C2920421,0.0014947683109118087
C0394996,C2920421,0.0014946286781877627
C0035522,C2920421,0.0014944890715486642
C0406636,C2920421,0.0014944890715486642
C0038354,C2920421,0.0014943494909872045
C0162316,C2920421,0.0014943494909872045
C2936910,C2920421,0.0014940704080679801
C0085628,C2920421,0.0014939309056956117
C0002886,C2920421,0.0014939309056956117
C0018801,C2920421,0.001493512554839914
C0001957,C2920421,0.0014930944382232176
C0042769,C2920421,0.0014928158238477326
C0009938,C2920421,0.001492398097192426
C0038354,C0938971,0.0014920531949399935
C2129214,C0938971,0.0014918596354673414
C0239340,C0938971,0.0014915693904020753
C0003507,C0938971,0.0014914726671422089
C0017168,C0938971,0.0014910858995137765
C0011570,C0938971,0.0014910858995137765
C0740418,C0938971,0.0014908925909120374
C0007789,C0938971,0.0014908925909120374
C0006114,C0938971,0.0014907959554057556
C0276623,C1169578,0.0014901823281907433
C0156149,C1169578,0.0014901823281907433
C0020295,C0938971,0.0014898302888975256
C0398353,C1169578,0.0014896600070101649
C0033700,C1169578,0.0014896600070101649
C0015970,C0938971,0.001489637305699482
C0036341,C1169578,0.0014895294839218434
C0014118,C1169578,0.0014895294839218434
C0022595,C1169578,0.0014895294839218434
C0264492,C1169578,0.001489398983704223
C0022346,C1169578,0.001489398983704223
C0023530,C1169578,0.0014890076202154683
C0687133,C1169578,0.0014890076202154683
C0004239,C1169578,0.0014890076202154683
C2129214,C1169578,0.001488746825466328
C0235299,C1169578,0.0014886164623467602
C0085628,C1169578,0.0014886164623467602
C0481151,C1169578,0.0014886164623467602
C0018801,C4082777,0.0014882428812382183
C0007642,C4082777,0.0014881690560047624
C0162429,C4082777,0.0014881690560047624
C0151705,C4082777,0.0014878738282993603
C0019163,C4082777,0.0014876524843796491
C0043251,C1169578,0.0014873140857392826
C0007131,C1169578,0.0014871839734056512
C0030920,C4082777,0.001485810509633005
C0043241,C1359886,0.0014851165493639828
C0575090,C1359886,0.0014851165493639828
C0029944,C4082777,0.0014850014850014853
C0034067,C1359886,0.0014844455918420034
C0398650,C1359886,0.001484349790254921
C3668885,C1359886,0.0014842540010325247
C0600260,C1359886,0.0014841582241724204
C0150055,C1359886,0.0014841582241724204
C0026946,C1359886,0.0014838709677419356
C1321898,C1359886,0.0014838709677419356
C0154088,C1359886,0.0014838709677419356
C0040822,C1359886,0.0014833924540470817
C0267841,C4282050,0.001483256318101432
C0023530,C4282050,0.0014831717056474616
C0001339,C4282050,0.0014831717056474616
C0006849,C1359886,0.0014831054939386124
C0239981,C4282050,0.0014830871028463865
C1761609,C4282050,0.0014830871028463865
C0232498,C4282050,0.0014830871028463865
C0740991,C4282050,0.0014830025096965551
C0235299,C4282050,0.0014829179261963157
C0481151,C4282050,0.0014829179261963157
C0017160,C1359886,0.001482914248871696
C0085681,C4282050,0.0014828333523440175
C0231218,C4282050,0.0014827487881380098
C0019112,C4282050,0.0014826642335766425
C0085616,C4282050,0.0014825796886582655
C0007789,C4282050,0.0014821571086535172
C0745138,C4282050,0.0014811438988264784
C3489532,C0691212,0.0014768482321257928
C0155339,C0691212,0.0014767199444058374
C0264492,C0691212,0.001476463435817266
C0004623,C0691212,0.001476463435817266
C0018099,C0691212,0.0014763352149370387
C0267841,C0691212,0.001476207016325113
C0038220,C0691212,0.001476207016325113
C0004239,C0691212,0.0014760788399756882
C0023530,C0691212,0.0014760788399756882
C0206062,C0691212,0.0014758225540411494
C0034155,C0691212,0.0014756944444444446
C0085681,C0691212,0.0014755663570870585
C0239340,C0691212,0.001475438291963201
C0865800,C0691212,0.001475438291963201
C1839839,C0712074,0.0014752889107450208
C0497131,C0712074,0.0014752889107450208
C0154094,C0712074,0.0014751680052450418
C0398353,C0712074,0.0014750471195607638
C0476474,C4281944,0.0014750169012353266
C0036341,C0712074,0.0014749262536873158
C0033036,C0712074,0.0014749262536873158
C0011175,C0691212,0.0014749262536873156
C0027947,C4281944,0.0014748356172801572
C0948187,C0712074,0.0014748054076198281
C0008370,C0712074,0.0014745637748832636
C1963823,C0691212,0.0014744145706851693
C0232498,C0712074,0.001474322221312147
C0006277,C0712074,0.001474322221312147
C0020255,C0712074,0.0014742014742014744
C0018801,C4281944,0.0014741109268472453
C0002886,C0712074,0.0014740807468675784
C0162429,C4281944,0.0014740203906154035
C0398738,C0712074,0.0014737186834779762
C0018801,C0712074,0.0014737186834779762
C0917801,C0712074,0.0014737186834779762
C0019112,C0712074,0.0014737186834779762
C1321898,C4281944,0.001473658356870932
C0014867,C4281944,0.001473658356870932
C0684336,C4281944,0.001473658356870932
C0019163,C4281944,0.0014733869482472834
C0040822,C4281944,0.0014732060646982996
C0008350,C0691212,0.0014731369150779898
C1135196,C4281944,0.0014731156395777067
C0496892,C4281944,0.0014731156395777067
C0001883,C4281944,0.0014730252255569876
C0948089,C4281944,0.0014727540500736377
C3159311,C4281944,0.0014727540500736377
C0085681,C4282051,0.0014726840855106887
C0015967,C4282051,0.0014726840855106887
C0005874,C4282051,0.0014726141275948886
C1510475,C4281944,0.0014725733218799851
C0151799,C4282051,0.0014724042937209081
C0034186,C0712074,0.0014723926380368097
C0008679,C4282051,0.0014723343623842318
C0150055,C4048223,0.0014723203769140165
C0014868,C0712074,0.0014722722067724522
C0035410,C0712074,0.0014722722067724522
C0026764,C4282051,0.0014722644376899696
C0003132,C4048223,0.001472211998527788
C1321898,C4282051,0.0014721945196371753
C0684336,C4048223,0.0014719952896150735
C0151705,C4048223,0.0014719952896150735
C0042373,C4048223,0.0014719952896150735
C0554309,C4282051,0.0014718450289621118
C0034186,C4282051,0.0014717751507382613
C0018790,C4048223,0.0014716703458425313
C0008350,C0712074,0.0014716703458425313
C1510475,C0712074,0.0014716703458425313
C0019163,C4048223,0.0014716703458425313
C2004489,C4048223,0.0014715620631300125
C0008031,C4281944,0.0014714898835070508
C0554309,C4048223,0.0014714537963507947
C0700198,C4048223,0.0014714537963507947
C0031039,C0712074,0.0014711892112791172
C0019191,C4048223,0.001470912701331176
C0029944,C4282051,0.0014694728858551385
C0011880,C4048223,0.001467997651203758
C2750737,C0974988,0.0014678409394182014
C0029944,C4048223,0.0014677821811243212
C3489532,C0974988,0.001467645096731154
C0020542,C0974988,0.0014674493062966916
C0270611,C0974988,0.0014672535680939041
C0004623,C0974988,0.0014670578821018938
C0085593,C0974988,0.0014670578821018938
C0085610,C0974988,0.0014670578821018938
C0085437,C0974988,0.0014668622482997735
C0749225,C0974988,0.0014668622482997735
C0041755,C0974988,0.0014666666666666667
C0546959,C0974988,0.0014664711371817091
C0085082,C0980955,0.001466275659824047
C0272192,C0974988,0.001466275659824047
C0232498,C0974988,0.001466275659824047
C0018944,C0974988,0.0014660802345728375
C1839839,C0980955,0.0014660606949127694
C0684249,C0980955,0.0014660606949127694
C0398353,C0980955,0.001465845793022574
C0153663,C0980955,0.001465845793022574
C3714552,C0980955,0.0014657383657017222
C1704489,C0974988,0.0014656895403064624
C0001623,C0974988,0.0014656895403064624
C0439857,C0974988,0.0014656895403064624
C0085649,C0980955,0.0014656309541257514
C0025286,C0980955,0.0014656309541257514
C0022346,C0980955,0.0014656309541257514
C0400979,C0980955,0.0014655235582911996
C0149521,C0980955,0.0014655235582911996
C0034067,C0974988,0.001465494271249667
C0040336,C0974988,0.001465494271249667
C0231218,C0974988,0.001465494271249667
C0865800,C0974988,0.001465494271249667
C0085096,C0980955,0.0014654161781946073
C0007097,C0974988,0.001465299054216065
C0151723,C0980955,0.0014652014652014652
C0031046,C0974988,0.0014651038891848695
C0007642,C0974988,0.0014651038891848695
C0162429,C0974988,0.0014651038891848695
C0162529,C0980955,0.0014650941322980004
C0019557,C0974988,0.0014649087761353045
C0002994,C0974988,0.0014649087761353045
C0026837,C0980955,0.0014648795136600013
C0009324,C0980955,0.0014647722279185586
C0011175,C0974988,0.0014647137150466045
C0019112,C0980955,0.0014646649578908826
C0026764,C0974988,0.0014645187058980164
C0002994,C0980955,0.0014644504649630225
C2826321,C0974988,0.0014641288433382138
C0014009,C0974988,0.0014639339898855472
C1963823,C0974988,0.0014639339898855472
C0007131,C0974988,0.0014637391882900866
C0014868,C0974988,0.0014629605000664983
C0006849,C0974988,0.0014627659574468085
C3203359,C0974988,0.0014627659574468085
C0020683,C0974988,0.001462571466560298
C0015970,C0974988,0.0014615997874036675
C0000833,C4282061,0.0014529198100027942
C0085437,C4282061,0.0014528386231560124
C0394996,C4282061,0.0014528386231560124
C0162316,C4282061,0.0014526762766789586
C0687133,C4282061,0.0014526762766789586
C0023530,C4282061,0.0014526762766789586
C0041909,C4282061,0.001452595117045645
C0206062,C4282061,0.001452513966480447
C3160739,C4282061,0.0014524328249818446
C0235299,C4282061,0.0014524328249818446
C0497010,C4282061,0.0014524328249818446
C0085681,C4282061,0.0014523516925483186
C1135194,C4282061,0.0014523516925483186
C0239340,C4282061,0.00145227056917835
C0040336,C4282061,0.00145227056917835
C0018801,C4282061,0.0014521894548704202
C0016385,C4282061,0.0014521083496230104
C0017168,C4282061,0.0014518650882287246
C0004239,C0995060,0.0014510979974847636
C0162529,C0995060,0.0014508172937421416
C0270611,C1814189,0.0014501407489550457
C0031046,C0995060,0.0014501160092807426
C0002395,C0995060,0.0014496955639315746
C0546959,C1814189,0.0014496461158011427
C0239981,C1814189,0.0014495225102319237
C0085628,C1814189,0.0014492753623188404
C0005859,C1814189,0.0014491518199641973
C0018790,C0995060,0.0014491353492416192
C0917801,C1814189,0.0014489047984317736
C0007642,C1814189,0.0014487813192432249
C0338908,C0995060,0.001448715472281244
C0026764,C1814189,0.0014484110079236601
C0268529,C0995060,0.0014482958385632907
C1321898,C1814189,0.0014482876128812405
C0151705,C1814189,0.0014482876128812405
C0684336,C1814189,0.0014482876128812405
C0019348,C1814189,0.0014481642388619132
C0740418,C1814189,0.0014481642388619132
C0876973,C1814189,0.0014481642388619132
C0038395,C0995060,0.0014480162177816392
C0018790,C1814189,0.00144791755387105
C0521158,C1814189,0.0014477942428887754
C1135196,C1814189,0.0014475476839237056
C0396060,C3888181,0.001447086951050711
C3159311,C1814189,0.0014470548178413347
C0085669,C3888181,0.0014469959106637308
C0014118,C3888181,0.0014469959106637308
C3714552,C3888181,0.0014469959106637308
C0003467,C3888181,0.0014469048817312533
C0020676,C3888181,0.0014468138642511166
C0149521,C3888181,0.0014468138642511166
C0400979,C3888181,0.0014468138642511166
C0410422,C1814189,0.0014468085106382977
C0272192,C3888181,0.0014465408805031449
C0002886,C3888181,0.0014463589485599296
C0497156,C3888181,0.0014463589485599296
C0013687,C0140600,0.0014420650371331745
C0162872,C0140600,0.0014419610670511895
C0019123,C0140600,0.001441545336600836
C0857353,C0140600,0.0014412336960438136
